,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
2311,A36QJ2GNUWYO78,B004KNWWTA,A gift card is just a gift card . But trying to get this to print was an absolute nightmare,Giftcard,2015-11-03,2,negative,gift card gift card but trying get print absolute nightmare,0.2,positive,4.0,positive,positive
2312,A12YAU2OSO6POG,B004KNWWTA,The card was fabulous.  I downloaded it and the layout enabled me to fold it perfectly to send to my grandson.,Giftcard,2015-10-31,5,positive,card fabulous downloaded layout enabled fold perfectly send grandson,0.7,positive,7.0,positive,positive
2313,A2Y2ZVTLAVDXVN,B004KNWWTA,GOOD- GOOD.  +++++ WOULD BUY AGAIN,Giftcard,2015-10-26,5,positive,good good would,0.7,positive,6.0,positive,positive
2314,A3T18WXVQNUZG7,B004KNWWTA,Easiest and most loved birthday present for my grandkids...they can get what they want!  Picking it out their present is half the fun!,Giftcard,2015-10-12,5,positive,easiest loved birthday present grandkidsthey get want picking present half fun,0.16666666666666666,positive,8.0,positive,positive
2315,A1IO6C2PZIRUD7,B004KNWWTA,Excellent service...great gift.....easy......,Giftcard,2015-10-08,5,positive,excellent servicegreat gifteasy,1.0,positive,3.0,positive,positive
2316,A20NWFSRJ5CVHL,B004KNWWTA,"Great, thanks.",Giftcard,2015-10-08,5,positive,great thanks,0.5,positive,5.0,positive,positive
2317,A2HAI3Y77YUIFC,B004KNWWTA,It certainly helped on a short notice invite to a birthday party...,Giftcard,2015-10-07,5,positive,certainly helped short notice invite birthday party,0.10714285714285714,positive,1.0,positive,positive
2318,A3J6SOYTMJ80LK,B004KNWWTA,Very easy to print out!!,Giftcard,2015-10-05,5,positive,easy print,0.43333333333333335,positive,1.0,positive,positive
2319,A1IE8NX4ZSGD8X,B004KNWX6C,perfect product,Giftcard,2014-10-22,5,positive,perfect,1.0,positive,3.0,positive,positive
2320,A2O6TKX4WPYF9L,B004KNWX6C,a no brainer when you need a gift fast...and don't have time to find what that person really needs or wants,Giftcard,2014-10-18,5,positive,no brainer need gift fastand dont time find person really needs wants,0.2,positive,1.0,positive,negative
2321,A2O4UC0SXV8OYH,B004KNWX6C,"What can you say about a gift Card? I like being able to draft and print the gift as there is no waiting for it to be mailed to you.
You have a wide variety of card selections to choose from with and you can personalize the card.",Giftcard,2014-10-18,5,positive,say gift card able draft print gift no waiting mailed wide variety card selections choose personalize card,0.2,positive,3.0,positive,positive
2322,A39EW5S0NQU65G,B004KNWX6C,"Great gift idea, as always.",Giftcard,2014-10-15,5,positive,great gift idea always,0.8,positive,5.0,positive,positive
2323,AAQGO42PXUB0C,B004KNWX6C,"THE LINK WAS SUPPOSED TO ARRIVE IN 5 MINUTES... (SO I COULD PRINT OUT, PUT WITH THE CARD, AND MAIL TO THE RECIPIENT).  THE LINK ARRIVED OVER 4 HOURS LATER.  THIS WAS OF NO USE TO ME AND I HAD TO HAVE MY CREDIT CARD COMPANY REVERSE IT.",Giftcard,2014-10-09,1,negative,link supposed minutes could print put card mail recipient link hours later no credit card company reverse,0.0,negative,-1.0,negative,negative
2324,A10VE3PEZNVULO,B004KNWX6C,These books were a good value.,Giftcard,2014-10-08,4,positive,books good value,0.7,positive,3.0,positive,positive
2325,AXTTN68OCFHK8,B004KNWX6C,R don't know how to review a gift card?  Aren't all gift cards great?,Giftcard,2014-10-07,5,positive,r dont know review gift card arent gift cards great,0.8,positive,7.0,positive,negative
2326,A24YC96N1CWXW7,B004KNWX6C,Using the Amazon gift card that I can print on my computer is my favorite way to observe all the birthdays in the family.  It is easy and quick.  That is why I have used this service for years.,Giftcard,2014-10-06,5,positive,using gift card print computer favorite way observe birthdays family easy quick service years,0.4222222222222222,positive,5.0,positive,positive
2327,A2AU38RU0IO5YA,B004KNWX6C,Easy Peasy.,Giftcard,2014-10-05,5,positive,easy peasy,0.43333333333333335,positive,1.0,positive,positive
2328,A2ZD5UCOOG8J03,B004KNWX6C,Amazon gift card is perfect option for folks who seem to have everything  :),Giftcard,2014-10-01,5,positive,gift card perfect option folks seem everything,1.0,positive,5.0,positive,positive
2329,A1FHPCT5IG3JN2,B004KNWWMW,Easy to purchase and assemble!  All you need is a color printer.  Love the fact that I could write anything I wanted to write.,Giftcard,2011-12-21,5,positive,easy purchase assemble need color printer love fact could write anything wanted write,0.4666666666666667,positive,4.0,positive,positive
2330,A3Q6LXQ0ZXJP02,B004KNWWMW,The printable gift card was a fast and easy way to make someone very happy.  In less than 5 minutes sitting at my desk I had a colorful birthday present all ready to give to a friend.  She was thrilled with her gift and had a blast choosing the items she wanted and I was thrilled that I did not have to fight traffic and take lots of time to go to a store and try to choose something to please her.  I would recommend the gift card for any occasion.,Giftcard,2011-12-21,5,positive,printable gift card fast easy way make someone happy less minutes sitting desk colorful birthday present ready give friend thrilled gift blast choosing items wanted thrilled not fight traffic take lots time go store try choose something please would recommend gift card occasion,0.32962962962962966,positive,23.0,positive,positive
2331,A36S0BSWTI9RDE,B004KNWWMW,"This is a very easy option for gift giving for someone with a Kindle. They can purchase books, or accessories with the gift card you created especially for them and printed right at home.",Giftcard,2011-12-19,5,positive,easy option gift giving someone kindle purchase books accessories gift card created especially printed right home,0.2396825396825397,positive,5.0,positive,positive
2332,A2J5K8TZDRSC6M,B004KNWWMW,This is the best gift to give for any reason.  It is easy to order and allows the recipient to purchase from a huge assortment of items.  I have family living all over and this was the easiest way to send their holiday gifts and be sure it was something they would love.,Giftcard,2011-12-18,5,positive,best gift give reason easy order allows recipient purchase huge assortment items family living easiest way send holiday gifts sure something would love,0.5666666666666667,positive,10.0,positive,positive
2333,A386BMNRRYSFEN,B004KNWWMW,"What's to review with a downloaded gift card? Bought it, downloaded and printed it, no problems, odd that you needed to log into Amazon TWICE to get to it after ordering...something strange about that...",Giftcard,2011-12-18,4,positive,whats review downloaded gift card bought downloaded printed no problems odd needed log twice get orderingsomething strange,-0.10833333333333334,negative,-4.0,negative,negative
2334,A2Y1WK2C5KX2WC,B004KNWWMW,Doing the printable gift cards takes the hassle out of gift giving.  It was quick and easy and you know that an Amazon gift card is always welcome.,Giftcard,2011-12-17,5,positive,printable gift cards takes hassle gift giving quick easy know gift card always welcome,0.5222222222222223,positive,9.0,positive,positive
2335,A1BETUVZJ9YBXA,B004KNWWMW,What an easy way to purchase a gift for the person who has everything.  Everyone wants an Amazon Gift Card!!,Giftcard,2011-09-11,5,positive,easy way purchase gift person everything everyone wants gift card,0.31666666666666665,positive,5.0,positive,positive
2336,AGLUFC44W2LN9,B004KNWWMW,"Great idea, and a real lifesaver when you live in rural America.  Gift cards are a great idea, but not every place can you find them to buy.  This way, even those of us who live off the grid (but not the internet) can send these to those we love.",Giftcard,2011-09-10,5,positive,great idea real lifesaver live rural america gift cards great idea but not every place find way even us live grid but not internet send love,0.36753246753246754,positive,15.0,positive,positive
2337,A19L8G6HC5C5DJ,B004KNWWMW,"This was the first time I've purchased a gift card on line, and the process was very clear and simple. It beat waiting for the snail mail to arrive, hoping it would get here before my wife's birthday!. Redeeming it was also simple, and I won't hesitate to buy others in the future by this method. The choice of designs was an excellent feature and we are both very pleased.",Giftcard,2011-08-22,5,positive,first time ive purchased gift card line process clear simple beat waiting snail mail hoping would get wifes birthday redeeming also simple wont hesitate others future method choice designs excellent feature pleased,0.29375,positive,9.0,positive,positive
2338,A39VXRX0Q6FCRT,B004KNWWMW,"Very easy to purchase, quickly print, and have a gift for people!  Everyone loves Amazon gift cards because they can be used for just about anything you want!",Giftcard,2011-02-01,5,positive,easy purchase quickly print gift people everyone loves gift cards anything want,0.3833333333333333,positive,9.0,positive,positive
2339,A1MD6CB4DYEVQF,B004KNWX80,"Loved getting the gift card.  It was so easy to print out right from my home printer.
would definately buy another card this way.",Giftcard,2013-08-01,5,positive,loved getting gift card easy print right home printer would definately another card way,0.47301587301587295,positive,6.0,positive,positive
2340,A7ML29JIAF9JW,B004KNWX80,Who doesn't love a gift card?  This was so easy to purchase online and print all in the same 5 minutes.  Thanks for such a great service!,Giftcard,2013-07-28,5,positive,doesnt love gift card easy purchase online print minutes thanks great service,0.48333333333333334,positive,11.0,positive,positive
2341,A1SDCPI7F1Y26T,B004KNWX80,"There's really not much to say here. You pick out a design, purchase it, and send it to family and friends. It's that easy!

Of course you would need to sign up for an Amazon.com account, in order to get started. ;o)

So what are you waiting for?

Buy now, use later and shop happily.

Amazon.com, always open--24/7. :o)",Giftcard,2013-07-23,5,positive,theres really not much say pick design purchase send family friends easy course would need sign amazoncom account order get started waiting later shop happily amazoncom always open,0.22666666666666666,positive,1.0,positive,positive
2342,A2LSOV6QQSBI5R,B004KNWX80,Easiest way to gift  Recipient loved it!  Would recommend doing this for anyone and would most definitely do it again,Giftcard,2013-07-23,5,positive,easiest way gift recipient loved would recommend anyone would definitely,0.35,positive,7.0,positive,positive
2343,ABNWMRMTXYCR6,B004KNWX80,"I liked the choices of the pictures available as I was getting these for young people.  It was very easy to decide, choose and print.  I always hear from the parents of young people that Amazon Gift cards are their children's favorite presents as they get to choose and buy what they like.",Giftcard,2013-07-15,5,positive,liked choices pictures available getting young people easy decide choose print always hear parents young people gift cards childrens favorite presents get choose,0.3555555555555556,positive,7.0,positive,positive
2344,A2AQKC5Q5GNQKQ,B004KNWX80,This is the best thing ever...very easy to get instead of having to pay $25 at a store. That can be wasteful for most people. Especially someone who has a tighter budget.,Giftcard,2013-07-11,5,positive,best thing eververy easy get instead pay store wasteful people especially someone tighter budget,0.4777777777777778,positive,3.0,positive,positive
2345,A2P8HLOK0MEAI,B004KNWX80,"It is unfortunate this is the first time I used amazon to redeem my Discover Card rewards points and after setting it up multiple times, the credit never went through. Therefore, I still have my rewards points at Discover Card and forked up the money to buy the gift card. Amazon and Discover Card needs to do a better job at making the redemption process easily. Unfortunately Discover Card has failed me too many times. I was hoping Amazon would do a better job with their partnership with them.",Giftcard,2013-07-08,3,positive,unfortunate first time redeem discover card rewards points setting multiple times credit never went therefore still rewards points discover card forked money gift card discover card needs better job making redemption process easily unfortunately discover card failed many times hoping would better job partnership,0.03125,negative,10.0,positive,positive
2346,AZDAVZT5OYNV2,B004KNWX80,I never fail to see a smile on the face of anyone who receives an Amazon gift card. They are perfect for any occasion.,Giftcard,2013-07-08,5,positive,never fail see smile face anyone receives gift card perfect occasion,0.5166666666666667,positive,5.0,positive,positive
